,INSTNM,CITY,ZIP,LATITUDE,LONGITUDE
3887,Sussex County Community College,Newton,07860,41.067633,-74.75807900000001
3888,Landmark College,Putney,05346,42.977171999999996,-72.51254899999999
3889,National American University-Independence,Independence,64057-1791,39.052713,-94.360702
3890,Yeshiva Gedolah of Greater Detroit,Oak Park,48237,42.471924,-83.200754
3891,Austin Graduate School of Theology,Austin,78752,30.343842,-97.711751
3892,Collin County Community College District,McKinney,75069,33.162409999999994,-96.63894
3893,Owensboro Community and Technical College,Owensboro,42303,37.717355,-87.082861
3894,Jenny Lea Academy of Cosmetology,Whitesburg,41858,37.123363,-82.838909
3895,Empire Beauty School-Hurstborne,Louisville,40291,38.166498,-85.605317
3896,Cloyd's Beauty School 3 Inc,Monroe,71201,32.533231,-92.080603
3897,Moore Norman Technology Center,Norman,73069-8399,35.274434,-97.457319
3898,Fayette County Career & Technical Institute Practical Nursing Program,Uniontown,15401,39.860976,-79.741718
3899,Franklin County Career and Technology Center,Chambersburg,17202,39.897693,-77.680541
3900,Paul Mitchell the School-Knoxville,Knoxville,37919,35.922709999999995,-84.057621
3901,Ogle School Hair Skin Nails-Hurst,Hurst,76053-4650,32.822035,-97.201403
3902,FIDM-Fashion Institute of Design & Merchandising-San Diego,San Diego,92101-4903,32.708877,-117.15589399999999
3903,Tennessee College of Applied Technology Nashville,Nashville,37209-4515,36.132649,-86.856335
3904,ECPI University,Virginia Beach,23462,36.842526,-76.17877299999999
3905,Branford Hall Career Institute-Jersey City,Jersey City,07306,40.731229,-74.064695
3906,Paul Mitchell the School-Houston,Houston,77043,29.785868,-95.55972299999999
3907,TDDS Technical Institute,Lake Milton,44429,41.115282,-80.957782
3908,Fortis Institute-Forty Fort,Forty Fort,18704-2936,41.281911,-75.882975
3909,Laurel Business Institute,Uniontown,15401,39.90248,-79.724907
3910,Aviation Institute of Maintenance-Philadelphia,Philadelphia,19114-1018,40.070184000000005,-75.007237
3911,Carrington College-Phoenix East,Phoenix,85021,33.566262,-112.10441999999999
3912,Dorsey School of Business-Roseville,Roseville,48066,42.527764000000005,-82.915541
3913,Moler-Pickens Beauty Academy,Fairfield,45014,39.317488,-84.499701
3914,Red River Technology Center,Duncan,73533,34.491393,-97.99029
3915,Southern Union State Community College,Wadley,36276,33.128785,-85.57238199999999
3916,South University-Columbia,Columbia,29203,34.098042,-80.961839
3917,Clinton Technical School,Clinton,64735,38.363669,-93.768459
3918,Greene County Career and Technology Center,Waynesburg,15370-8281,39.893537,-80.151066
3919,Lac Courte Oreilles Ojibwe College,Hayward,54843,45.942252,-91.365002
3920,Diesel Driving Academy-Shreveport,Shreveport,71109,32.47617,-93.794921
3921,Pima Medical Institute-Mesa,Mesa,85202,33.396878,-111.87416999999999
3922,Platt College-Los Angeles,Alhambra,91803,34.081723,-118.15001299999999
3923,Platt College-Aurora,Aurora,80014-3141,39.661195,-104.854614
3924,Purdue University Global-Davenport,Davenport,52807-2095,41.555023999999996,-90.550682
3925,Purdue University Global-Cedar Falls,Cedar Falls,50613,42.474593,-92.448419
3926,Paul Mitchell the School-Boise,Boise,83709,43.594479,-116.28605800000001
3927,Christian Life College,Mount Prospect,60056-2522,42.074096000000004,-87.930934
3928,Educators of Beauty College of Cosmetology-Rockford,Rockford,61114,42.299278,-88.99805400000001
3929,Northwestern College,Bridgeview,60455,41.751723999999996,-87.79740600000001
3930,Douglas J Aveda Institute,East Lansing,48823,42.734606,-84.480467
3931,Ross Medical Education Center-Brighton,Brighton,48116,42.548468,-83.796918
3932,Ross Medical Education Center-Ann Arbor,Ann Arbor,48108-1411,42.25294,-83.666667
3933,Taylortown School of Beauty Inc,Taylor,48180-1866,42.254745,-83.259322
3934,Pike-Lincoln Technical Center,Eolia,63344-0038,39.245484000000005,-91.019918
3935,West Virginia Junior College-United Career Institute,Mount Braddock,15465,39.950525,-79.652374
3936,Bethel Seminary-San Diego,San Diego,92115,32.765387,-117.06605
3937,St Charles Community College,Cottleville,63376-0975,38.759703,-90.64110500000001
3938,Brandman University,Irvine,92618,33.656401,-117.76901200000002
3939,New College of Florida,Sarasota,34243-2109,27.384925,-82.55858
3940,Montana Bible College,Bozeman,59718,45.655524,-111.06414299999999
3941,Conservatory of Recording Arts and Sciences,Tempe,85282-1707,33.407853,-111.889544
3942,Adrian's College of Beauty Turlock,Turlock,95380,37.491448,-120.86378400000001
3943,California Career School,Anaheim,92805,33.819547,-117.906219
3944,Rolf Institute of Structural Integration,Boulder,80301-0000,40.066263,-105.203076
3945,Sunstate Academy,Fort Myers,33907,26.596006,-81.870312
3946,Elizabeth Grady School of Esthetics and Massage Therapy,Medford,02155,42.414728000000004,-71.12623
3947,Ross Medical Education Center-Port Huron,Port Huron,48060,43.024632000000004,-82.452984
3948,Capri Institute of Hair Design-Clifton,Clifton,07011,40.887432000000004,-74.152668
3949,Raphael's School of Beauty Culture Inc-Alliance,Alliance,44601,40.902642,-81.152086
3950,Metro Technology Centers,Oklahoma City,73111-5240,35.512549,-97.47818199999999
3951,Hussian College-Daymar College Bowling Green,Bowling Green,42101,36.968327,-86.47371700000001
3952,Luna Community College,Las Vegas,87701,35.616303,-105.25086499999999
3953,Grabber School of Hair Design,St. Louis,63126,38.557164,-90.390799
3954,Yeshivah Gedolah Rabbinical College,Miami Beach,33139,25.782445000000003,-80.141334
3955,University of the District of Columbia-David A Clarke School of Law,Washington,20008,38.94621,-77.065221
3956,Raphael's School of Beauty Culture Inc-Brunswick,Brunswick,44212,41.240245,-81.80614200000001
3957,Caribbean University-Ponce,Ponce,00716-7733,18.006632999999997,-66.59425
3958,Caribbean University-Vega Baja,Vega Baja,00964,18.444882,-66.40315
3959,University of Advancing Technology,Tempe,85283,33.377712,-111.976087
3960,Paradise Valley Community College,Phoenix,85032,33.652134999999994,-112.00986499999999
3961,Chandler-Gilbert Community College,Chandler,85225-2499,33.293896999999994,-111.79592199999999
3962,HSHS St. John's Hospital School of Clinical Laboratory Science,Springfield,62769,39.805640999999994,-89.64524
3963,Madison Media Institute,Madison,53718,43.058938,-89.294256
3964,Great Plains Technology Center,Lawton,73505-8399,34.592907000000004,-98.450321
3965,Roane-Jackson Technical Center,Leroy,25252-9700,38.822540000000004,-81.561142
3966,Pioneer Technology Center,Ponca City,74601,36.72772,-97.09351600000001
3967,Portage Lakes Career Center,Uniontown,44685,40.943121999999995,-81.472008
3968,Eastern College of Health Vocations-New Orleans,New Orleans,70123,29.944923,-90.180687
3969,Bell Mar Beauty College,Cicero,60804,41.850656,-87.76724399999999
3970,Caddo Kiowa Technology Center,Fort Cobb,73038-0190,35.108561,-98.443443
3971,Oswego County BOCES,Mexico,13114,43.457840999999995,-76.25930799999999
3972,International School of Skin Nailcare & Massage Therapy,Atlanta,30342,33.908031,-84.379687
3973,Palomar Institute of Cosmetology,San Marcos,92078,33.13663,-117.188351
3974,Southern Oklahoma Technology Center,Ardmore,73401,34.186239,-97.082971
3975,Vista College,El Paso,79925-2021,31.786912,-106.411952
3976,Autry Technology Center,Enid,73703-2506,36.419121999999994,-97.89719000000001
3977,Greene County Vocational School District,Xenia,45385-9545,39.771037,-83.946816
3978,Canadian Valley Technology Center,El Reno,73036-9117,35.509208,-97.881967
3979,Wilkes-Barre Area Career and Technical Center Practical Nursing,Wilkes Barre,18705-0699,41.262153999999995,-75.810121
3980,Meridian Technology Center,Stillwater,74074-1899,36.106981,-97.108414
3981,Waynesville Career Center,Waynesville,65583,37.811315,-92.21393
3982,Capitol School of Hairstyling and Esthetics,Omaha,68137-2325,41.209501,-96.08224799999999
3983,Morris County Vocational School District,Denville,07834,40.877531,-74.479263
3984,Ross Medical Education Center-Roosevelt Park,Roosevelt Park,49441,43.191474,-86.267098
3985,Ross Medical Education Center-Kentwood,Kentwood,49508,42.880955,-85.605379
3986,South Florida Bible College and Theological Seminary,Deerfield Beach,33442,26.302940000000003,-80.134508
3987,Cloyd's Barber School 2 Inc,Monroe,71201,32.485377,-92.090159
3988,Universal Technical Institute of Illinois Inc,Lisle,60532-0000,41.80697,-88.104
3989,Pennsylvania College of Technology,Williamsport,17701-5799,41.234145,-77.02366500000001
3990,Commonwealth Institute of Funeral Service,Houston,77090-5918,29.989545,-95.430153
3991,Delta College of Arts & Technology,Baton Rouge,70806-1529,30.463619,-91.11384100000001
3992,InterCoast Colleges-Santa Ana,Santa Ana,92705,33.70497,-117.85367
3993,Stone Child College,Box Elder,59521-9796,48.289808,-109.870182
3994,New York Academy of Art,New York,10013-2911,40.718388,-74.006019
3995,Suffolk County Community College,Selden,11784-2899,40.848963,-73.05616500000001
3996,Las Positas College,Livermore,94551-7650,37.710873,-121.80058000000001
3997,Blades School of Hair Design,California,20619,38.286299,-76.48376
3998,Ogeechee Technical College,Statesboro,30458,32.395767,-81.818517
3999,Remington College-Mobile Campus,Mobile,36609,30.671139,-88.145035
4000,Southern Technical College,Fort Myers,33907-1108,26.596096999999997,-81.87764399999999
4001,Mercy-St Luke's School of Radiologic Technology,Cedar Rapids,52402,41.985552,-91.660609
4002,Southwest Acupuncture College-Santa Fe,Santa Fe,87505,35.661846999999995,-105.949973
4003,Northwest Technology Center-Alva,Alva,73717,36.786733,-98.67571099999999
4004,Mercer County Career Center,Mercer,16137,41.250851000000004,-80.248614
4005,California State University-San Marcos,San Marcos,92096-0001,33.130569,-117.15901299999999
4006,Baptist Theological Seminary at Richmond,Henrico,23228,37.632354,-77.46848299999999
4007,Purdue University Global-Des Moines,Urbandale,50323-5702,41.645171000000005,-93.778426
4008,Hairmasters Institute of Cosmetology,Bloomington,61701,40.474796000000005,-88.979453
4009,Tricoci University of Beauty Cuture LLC-Bloomington,Bloomington,47404,39.181606,-86.536403
4010,Interactive College of Technology-Newport,Newport,41071,39.084818,-84.479078
4011,Platt College-McCann-Monroe,Monroe,71201,32.524328000000004,-92.10098
4012,Ross Medical Education Center-Taylor,Taylor,48180,42.194933,-83.25030699999999
4013,National Tractor Trailer School Inc-Liverpool,Liverpool,13088-0208,43.140652,-76.193341
4014,Interactive College of Technology,Houston,77063,29.734143,-95.539975
4015,Butler Beauty Academy-New Castle Beauty Academy,New Castle,16101,40.999207,-80.341891
4016,NorthWest Arkansas Community College,Bentonville,72712-5091,36.357704,-94.17289
4017,Brewster Technical College,Tampa,33602-2196,27.963729999999998,-82.461722
4018,Hodges University,Naples,34119-8098,26.275909999999996,-81.738388
4019,University of St. Augustine for Health Sciences,San Marcos,92069,33.151849,-117.16596399999999
4020,Capital Area School of Practical Nursing,Springfield,62712-3803,39.718311,-89.626262
4021,Hair Professionals Career College,Palos Hills,60465,41.702881,-87.816614
4022,Alexandria School of Scientific Therapeutics,Alexandria,46001-0287,40.255608,-85.67401600000001
4023,Empire Beauty School-Bloomfield,Bloomfield,07003,40.79497,-74.199706
4024,Southwest Technology Center,Altus,73521,34.668194,-99.341161
4025,Western Area Career & Technology Center,Canonsburg,15317,40.254721999999994,-80.246117
4026,Hussian College-Daymar College Clarksville,Clarksville,37040,36.582865000000005,-87.31285600000001
4027,Nossi College of Art,Nashville,37115,36.24323,-86.738561
4028,Seguin Beauty School-New Braunfels,New Braunfels,78130,29.70187,-98.125943
4029,Pima Medical Institute-Seattle,Seattle,98115,47.699144,-122.326844
4030,Mineral County Vocational Technical Center,Keyser,26726,39.427976,-78.987462
4031,Hypnosis Motivation Institute,Tarzana,91356-4159,34.170219,-118.538719
4032,Los Angeles ORT College-Los Angeles Campus,Los Angeles,90048,34.064181,-118.36956399999998
4033,Thanh Le College School of Cosmetology,Garden Grove,92840,33.789713,-117.90830600000001
4034,Southeastern Technical College,Vidalia,30474,32.20393,-82.365827
4035,Massachusetts School of Law,Andover,01810,42.682106,-71.19954
4036,Alliance Career Center,Alliance,44601,40.911271,-81.111225
4037,Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,Orlando,32837,28.424284999999998,-81.409713
4038,Erwin Technical College,Tampa,33610-8299,27.997242,-82.43593299999999
4039,Rosel School of Cosmetology,Niles,60714,42.050202,-87.838131
4040,Worsham College of Mortuary Science,Wheeling,60090-2646,42.147858,-87.927374
4041,Bryan University,Springfield,65804,37.135397,-93.24810699999999
4042,Oregon College of Oriental Medicine,Portland,97209,45.524121,-122.671099
4043,Central Pennsylvania Institute of Science and Technology,Pleasant Gap,16823,40.882222999999996,-77.74042299999999
4044,Northwest Educational Center,Houston,77092,29.813796000000004,-95.47314899999999
4045,Sebring Career Schools-Houston,Houston,77083,29.706713,-95.64494499999999
4046,PCI Health Training Center,Dallas,75247-4720,32.82007,-96.876316
4047,Bryant & Stratton College-Solon,Solon,44139,41.390012,-81.445939
4048,Hamrick School,Medina,44256,41.135812,-81.72874200000001
4049,Alabama State College of Barber Styling,Gardendale,35071,33.643546,-86.810488
4050,Fortis College,Mobile,36608,30.68413,-88.20558100000001
4051,Downey Adult School,Downey,90241,33.91965,-118.115727
4052,CRU Institute of Cosmetology and Barbering,Garden Grove,92845-4321,33.790145,-118.030758
4053,Modern Technology School,Fountain Valley,92708-9821,33.723141999999996,-117.91883700000001
4054,National Career Education,Citrus Heights,95610,38.679835,-121.273917
4055,North-West College-Glendale,Glendale,91203,34.148981,-118.25546200000001
4056,Fremont College,Cerritos,90703,33.868382000000004,-118.09701899999999
4057,Pomona Unified School District Adult and Career Education,Pomona,91766-1233,34.054864,-117.77260600000001
4058,Universal College of Beauty Inc-Los Angeles 2,Los Angeles,90008,34.004498,-118.33223600000001
4059,IBMC College,Fort Collins,80525,40.534067,-105.07898899999999
4060,Avalon School of Cosmetology-Aurora,Aurora,80014,39.676308,-104.848602
4061,Academy of Cosmetology,Merritt Island,32953,28.394053000000003,-80.70371999999999
4062,Sunstate Academy,Clearwater,33765-2702,27.967041,-82.73269300000001
4063,Fortis College-Smyrna,Smyrna,30080-1348,33.900255,-84.543009
4064,Remington College-Honolulu Campus,Honolulu,96813-2811,21.309273,-157.86002299999998
4065,Ross College-Quad Cities,Bettendorf,52722,41.543198,-90.519772
4066,Pivot Point Academy,Bloomingdale,60108-0000,41.955935,-88.076665
4067,Blalock's Professional Beauty College,Shreveport,71108-5745,32.426006,-93.78425
4068,Diesel Driving Academy-Baton Rouge,Baton Rouge,70815,30.465289000000002,-91.103287
4069,New England Hair Academy,Malden,02148,42.427969,-71.06728199999999
4070,Rob Roy Academy-Worcester,Worcester,01609,42.263673,-71.807728
4071,Upper Cape Cod Regional Technical School,Bourne,02532,41.745328,-70.578837
4072,All-State Career-Baltimore,Baltimore,21224,39.264664,-76.544942
4073,Adler Graduate School,Minnetonka,55343,44.893479,-93.410236
4074,Academy of Hair Design-Jackson,Jackson,39211,32.376376,-90.147044
4075,KC's School of Hair Design,Pontotoc,38863-0000,34.255441999999995,-89.01870500000001
4076,Lincoln Technical Institute-Moorestown,Moorestown,08057,39.94847,-74.95563100000001
4077,Monmouth County Vocational School District,Freehold,07728-5033,40.265559,-74.24925400000001
4078,Beauty School of Middletown,Middletown,10940,41.424621,-74.428046
